ACTN2;FBXL22;1
ACTN2;NOS3;1
ACTN2;ACTN4;1
ACTN2;ACTN1;1
ACTN2;ERBB2IP;1
ACTN2;CAPN1;1
ACTN2;IGSF8;1
ACTN2;RPL35;1
ACTN2;ZNF446;1
ACTN2;SYNPO2;1
ACTN2;ACTN2;1
ACTN2;MOS;1
ACTN2;SNAI1;1
ACTN2;SP100;1
ACTN2;PDLIM3;1
ACTN2;MYOZ2;1
ACTN2;MICALL2;1
ACTN2;BRMS1L;1
ACTN2;FAM154A;1
ACTN2;RTP5;1
ACTN2;HSPB1;1
ACTN2;MYH1;1
ACTN2;MYH2;1
ACTN2;MYH3;1
ACTN2;MYH4;1
ACTN2;MYH6;1
ACTN2;MYH7;1
ACTN2;MYH8;1
ACTN2;PSMB5;1
ACTN2;TPM3;1
ACTN2;TPM4;1
ACTN2;TNNI1;1
ACTN2;TPM1;1
ACTN2;TPM2;1
ACTN2;ANGPTL7;1
ACTN2;ATP5G1;1
ACTN2;CD27;1
ACTN2;CLEC4D;1
ACTN2;CRABP2;1
ACTN2;CRADD;1
ACTN2;FAM50B;1
ACTN2;GATA3;1
ACTN2;GNB2L1;1
ACTN2;GOLGA7;1
ACTN2;GSTT1;1
ACTN2;HIST1H4I;1
ACTN2;KATNAL2;1
ACTN2;MRPL10;1
ACTN2;NCAPH2;1
ACTN2;PPP1CB;1
ACTN2;QARS;1
ACTN2;SPA17;1
ACTN2;SRP9;1
ACTN2;SSSCA1;1
ACTN2;TCTEX1D2;1
ACTN2;TOLLIP;1
ACTN2;ZC2HC1C;1
ACTN2;CFTR;1
ACTN2;ST7;1
ACTN2;MYOT;1
ACTN2;AGRN;1
ACTN2;RGS9;1
ACTN2;GRIN1;1
ACTN2;PPP1R9B;1
ACTN2;HTT;1
ACTN2;BAD;1
ACTN2;USP2;1
ACTN2;PSMA1;1
ACTN2;HTR1B;1
ACTN2;C11orf57;1
ACTN2;WDYHV1;1
ACTN2;RPP14;1
ACTN2;SYNPO2L;1
ACTN2;CNNM3;1
ACTN2;ODF3B;1
ACTN2;MGC50722;1
ACTN2;PLEKHA4;1
ACTN2;HIST2H2BE;1
ACTN2;SNAPIN;1
ACTN2;AKTIP;1
ACTN2;APPL1;1
ACTN2;ASH2L;1
ACTN2;DYSF;1
ACTN2;MAST2;1
ACTN2;MYBPC2;1
ACTN2;MYOM2;1
ACTN2;TTN;1
ACTN2;TULP3;1
ACTN2;ABI1;1
ACTN2;DUX1;1
ACTN2;CIT;1
ACTN2;ANLN;1
ACTN2;CHMP4B;1
ACTN2;CHMP4C;1
ACTN2;ECT2;1
ACTN2;KIF14;1
ACTN2;KIF20A;1
ACTN2;PRC1;1
ACTN2;ORF3a;1
ACTN2;nsp13ab;1
ACTN2;DDX58;1
ACTN2;ARX;1
ACTN2;CACNA1C;1
ACTN2;FXR1;1
ACTN2;SHANK3;1
ACTN2;SMARCA2;1
ACTN2;TSC1;1
ACTN2;TSC2;1
ACTN2;ORF9c;1
ACTN2;SUMO3;1
ACTN2;NME2;1
ACVR1;FNTA;1
ACVR1;Rab17;1
ACVR1;Rhoj;1
ACVR1;Rab33b;1
ACVR1;Rhod;1
ACVR1;Nras;1
ACVR1;Rab3b;1
ACVR1;Rras2;1
ACVR1;Chn1;1
ACVR1;Rps27a;1
ACVR1;Sqstm1;1
ACVR1;Tgfbr1;1
ACVR1;Plek;1
ACVR1;Plekhb1;1
ACVR1;Ajuba;1
ACVR1;Fkbp4;1
ACVR1;Nkiras1;1
ACVR1;Rasd2;1
ACVR1;Rab6b;1
ACVR1;Rhobtb1;1
ACVR1;Usp39;1
ACVR1;Usp21;1
ACVR1;Ube2e3;1
ACVR1;Ube2r2;1
ACVR1;Fbxo3;1
ACVR1;Wdr61;1
ACVR1;Ikbkb;1
ACVR1;Nuak2;1
ACVR1;Fancl;1
ACVR1;Uhmk1;1
ACVR1;Cdk14;1
ACVR1;Fgd6;1
ACVR1;Ilkap;1
ACVR1;Naa20;1
ACVR1;Ap2b1;1
ACVR1;Stat1;1
ACVR1;Stx8;1
ACVR1;Rhebl1;1
ACVR1;Rap2a;1
ACVR1;Fcho1;1
ACVR1;BMPR2;1
ACVR1;GDF5;1
ACVR1;ENG;1
ACVR1;BMP7;1
ACVR1;SMAD5;1
ACVR1;SMAD1;1
ACVR1;ACVR1B;1
ACVR1;TGFBR2;1
ACVR1;TSC22D1;1
ACVR1;IGSF1;1
ACVR1;SMURF1;1
ACVR1;BAMBI;1
ACVR1;SMAD6;1
ACVR1;SMAD7;1
ACVR1;PEG10;1
ACVR1;INHBA;1
ACVR1;ACVR2A;1
ACVR1;BMPR1A;1
ACVR1;ACVR1;1
ACVR1;USP15;1
ACVR1;ACVRL1;1
ACVR1;TGFBRAP1;1
ACVR1;GRAMD1A;1
ACVR1;MED16;1
ACVR1;RNF149;1
ACVR1;ARV1;1
ACVR1;OTUB1;1
ACVR1;LRRIQ1;1
ACVR1;TNFRSF10A;1
ACVR1;MRAP2;1
ACVR1;CD320;1
ACVR1;RGMB;1
ACVR1;FBXO7;1
ACVR1;FKBP1A;1
ACVR1;TDGF1;1
ACVR1;RNF4;1
ACVR1;BMP6;1
ACVR1;GDF2;1
ACVR1;STIP1;1
ACVR1;KIAA1429;1
ACVR1;ORF3b;1
ACVR1;ORF7b;1
ACVR1;ORF3a;1
ACVR1;PSMD14;1
ACVR1;STUB1;1
ACVR1;EDAR;1
ACVR1;KCNE3;1
ACVR1;NRSN1;1
ACVR1;KCNK18;1
ACVR1;OPALIN;1
ACVR1;MYADM;1
ACVR1;INSRR;1
ACVR1;FYN;1
ACVR1;AXL;1
ACVR1;ERBB2;1
ACVR1;ACVR2B;1
ACVR1;TNFRSF10B;1
FNTA;TGFB1;1
FNTA;PTP4A2;1
FNTA;TGFBR1;1
FNTA;HDAC6;1
FNTA;VAV2;1
FNTA;TGM2;1
FNTA;INHBB;1
FNTA;STAT2;1
FNTA;SAFB2;1
FNTA;RPL13A;1
FNTA;DYRK1A;1
FNTA;HK2;1
FNTA;AMMECR1L;1
FNTA;HEYL;1
FNTA;NAP1L1;1
FNTA;FNTB;1
FNTA;DARS2;1
FNTA;CAPN1;1
FNTA;ARFGAP1;1
FNTA;TSKS;1
FNTA;RPL18;1
FNTA;C10orf71;1
FNTA;EPB41L5;1
FNTA;FAM117B;1
FNTA;ARNT2;1
FNTA;RECQL4;1
FNTA;PGGT1B;1
FNTA;AP4M1;1
FNTA;CDC42;1
FNTA;PRNP;1
FNTA;PRMT1;1
FNTA;MINA;1
FNTA;RRP1;1
FNTA;PPIF;1
FNTA;STAG2;1
FNTA;CENPV;1
FNTA;RNF169;1
FNTA;CHCHD2;1
FNTA;OGT;1
FNTA;DDX39A;1
FNTA;TNIK;1
FNTA;GRSF1;1
FNTA;RAB2B;1
FNTA;YKT6;1
FNTA;CAPN2;1
FNTA;SPDL1;1
FNTA;ZMYM1;1
FNTA;CHURC1-FNTB;1
FNTA;OGFOD1;1
FNTA;TP53TG5;1
FNTA;DGKZ;1
FNTA;RPL23AP32;1
FNTA;ZNF691;1
FNTA;KRT31;1
FNTA;TFPI2;1
FNTA;CENPF;1
FNTA;RPL15;1
FNTA;AGMAT;1
FNTA;SNX33;1
FNTA;LMNB2;1
FNTA;RPL23A;1
FNTA;PTP4A1;1
GATA2;PML;1
GATA2;HDAC3;1
GATA2;HDAC5;1
GATA2;SPI1;1
GATA2;POU1F1;1
GATA2;ZBTB16;1
GATA2;ZBTB32;1
GATA2;LMO2;1
GATA2;TAL1;1
GATA2;JUN;1
GATA2;ZFPM1;1
GATA2;SMAD4;1
GATA2;POU2AF1;1
GATA2;MED1;1
GATA2;EP300;1
GATA2;KAT2A;1
GATA2;ELAVL1;1
GATA2;AKT1;1
GATA2;TRIM23;1
GATA2;FHL3;1
GATA2;GOLGA2;1
GATA2;MDFI;1
GATA2;PSMA3;1
GATA2;TRAF1;1
GATA2;ADAMTSL4;1
GATA2;PRR20A;1
GATA2;KRT40;1
GATA2;KRTAP10-9;1
GATA2;KRTAP10-3;1
GATA2;NOTCH2NL;1
GATA2;BMI1;1
GATA2;FBXW7;1
GATA2;SKP1;1
GATA2;CUL1;1
GATA2;RBX1;1
GATA2;CDK1;1
GATA2;TRAPPC9;1
GATA2;TRAPPC10;1
GATA2;TRAPPC4;1
GATA2;IMPDH1;1
GATA2;CCNA2;1
GATA2;CDK2;1
GATA2;CDK4;1
GATA2;ZUFSP;1
GATA2;TNIP2;1
GATA2;NR2C2;1
GATA2;HIST1H4A;1
GATA2;MSX2;1
GATA2;RBPMS;1
GATA2;KRTAP11-1;1
GATA2;KRTAP8-1;1
GATA2;KRTAP21-2;1
GATA2;CYSRT1;1
GATA2;KRTAP3-1;1
GATA2;KRTAP6-3;1
GATA2;KRTAP13-3;1
GATA2;KRTAP7-1;1
GATA2;SNRPD3;1
GATA2;CREBBP;1
GATA2;ARID1A;1
GATA2;KMT2D;1
GATA2;KDM6A;1
GATA2;ZEB2;1
GATA2;NCOR1;1
GATA2;ACTL6A;1
GATA2;ZEB1;1
GATA2;SMARCA2;1
GATA2;SMARCA4;1
GATA2;ZFHX3;1
GATA2;ARID4B;1
GATA2;PBRM1;1
GATA2;RYBP;1
GATA2;KMT2C;1
GATA2;SMARCC2;1
GATA2;CHD6;1
GATA2;ZFPM2;1
GATA2;SMARCC1;1
GATA2;SMARCD2;1
GATA2;SMARCD1;1
GATA2;RNF2;1
GATA2;FOXP1;1
GATA2;HMG20A;1
GATA2;SALL1;1
GATA2;HMG20B;1
GATA2;CHD7;1
GATA2;RCOR1;1
GATA2;IKZF3;1
GATA2;NCOR2;1
GATA2;NCOA3;1
GATA2;NFIB;1
GATA2;KDM1A;1
GATA2;PIAS1;1
GATA2;NFIC;1
GATA2;TLE1;1
GATA2;TLE4;1
GATA2;AES;1
GATA2;NFIA;1
GATA2;ASXL2;1
GATA2;ARID3A;1
GATA2;TCF7L2;1
GATA2;SIX4;1
GATA2;SATB2;1
GATA2;BCL9;1
GATA2;ZNF609;1
GATA2;ZNF536;1
GATA2;TRIM24;1
GATA2;TBL1X;1
GATA2;EYA4;1
GATA2;WIZ;1
GATA2;ATXN1L;1
GATA2;HIVEP1;1
GATA2;CUX1;1
GATA2;ATXN1;1
GATA2;DCAF7;1
GATA2;SSBP2;1
GATA2;SATB1;1
GATA2;TLE3;1
GATA2;SSBP1;1
GATA2;RING1;1
GATA2;SMARCB1;1
GATA2;FOXC1;1
GATA2;NCOA6;1
GATA2;GSE1;1
GATA2;ARID5B;1
GATA2;RBBP5;1
GATA2;SS18;1
GATA2;QSER1;1
GATA2;BCL7A;1
GATA2;PRRC2B;1
GATA2;BRMS1L;1
GATA2;ARID2;1
GATA2;NIPBL;1
GATA2;ELMSAN1;1
GATA2;BCOR;1
GATA2;PAXIP1;1
GATA2;PCGF5;1
GATA2;LDB1;1
GATA2;ZFHX4;1
GATA2;ARID3B;1
GATA2;YAF2;1
GATA2;ARID1B;1
GATA2;KDM2B;1
GATA2;MORC4;1
GATA2;BCL7C;1
GATA2;BAP1;1
GATA2;ZNF516;1
GATA2;DPF1;1
GATA2;DPF2;1
GATA2;SMARCE1;1
GATA2;ZBTB9;1
GATA2;ZNF503;1
GATA2;EHMT2;1
GATA2;CIC;1
GATA2;PCGF1;1
GATA2;PAGR1;1
GATA2;SSBP3;1
GATA2;TBL1XR1;1
GATA2;SAP130;1
GATA2;DNTTIP1;1
GATA2;ZNF644;1
GATA2;ZNF703;1
GATA2;EHMT1;1
GATA2;FBRS;1
GATA2;FBRSL1;1
GATA2;FAM60A;1
GATA2;BRD7;1
GATA2;RCOR3;1
GATA2;TRPS1;1
GATA2;ZNF608;1
GATA2;PRR12;1
GATA2;ZNF281;1
GATA2;GATA3;1
GATA2;MARS;1
GATA2;BANF1;1
GATA2;PRSS1;1
GATA2;DLD;1
GATA2;HSPD1;1
GATA2;IMPDH2;1
GATA2;LONP1;1
GATA2;EMD;1
GATA2;RPS24;1
GATA2;LGALS3BP;1
GATA2;SPTAN1;1
GATA2;DDB1;1
PML;TDG;1
PML;CHFR;1
PML;DAXX;1
PML;SMAD3;1
PML;SMAD2;1
PML;ZFYVE9;1
PML;MAPK11;1
PML;MDM2;1
PML;RPL11;1
PML;MYB;1
PML;ANKRD2;1
PML;TP53;1
PML;TRIM69;1
PML;TOPBP1;1
PML;CCNT1;1
PML;SRF;1
PML;CREBBP;1
PML;SUMO1;1
PML;NCOR2;1
PML;SIN3A;1
PML;NCOR1;1
PML;HDAC1;1
PML;SKI;1
PML;HDAC3;1
PML;HDAC2;1
PML;PML;1
PML;RARA;1
PML;RXRA;1
PML;TRIM24;1
PML;RB1;1
PML;EIF4E;1
PML;RELA;1
PML;HHEX;1
PML;NR4A1;1
PML;STAT3;1
PML;JUN;1
PML;FOS;1
PML;ATF2;1
PML;UBE2I;1
PML;BCL6;1
PML;ZBTB16;1
PML;SP1;1
PML;ARNT;1
PML;TRIM27;1
PML;PLAGL1;1
PML;UBE2U;1
PML;NR2C1;1
PML;KAT5;1
PML;SATB1;1
PML;TERT;1
PML;NR3C1;1
PML;POLR2E;1
PML;PPARG;1
PML;MED7;1
PML;PCBD2;1
PML;CHD4;1
PML;SAP25;1
PML;ZNF506;1
PML;FOXO1;1
PML;HDAC7;1
PML;TOP2B;1
PML;SAP130;1
PML;HNRNPU;1
PML;RFC4;1
PML;NPM1;1
PML;MRTO4;1
PML;SNRNP40;1
PML;RUNX1;1
PML;SIAH1;1
PML;SF1;1
PML;SMARCA4;1
PML;KLHL20;1
PML;SPI1;1
PML;BANP;1
PML;UBE3A;1
PML;TGIF1;1
PML;SP100;1
PML;RS1;1
PML;PIAS2;1
PML;SUMO2;1
PML;SUMO3;1
PML;AXIN1;1
PML;MAGEA2;1
PML;RNF4;1
PML;SETDB1;1
PML;PSME3;1
PML;H2AFX;1
PML;ATXN3;1
PML;PIAS1;1
PML;CSNK2A1;1
PML;MAF;1
PML;TERF2IP;1
PML;ARIH2;1
PML;BKRF1;1
PML;USP7;1
PML;CSNK2B;1
PML;RL2;1
PML;YAP1;1
PML;CTNNB1;1
PML;RANBP2;1
PML;RBCK1;1
PML;MAP2K4;1
PML;FBXO3;1
PML;CUL1;1
PML;SKP1;1
PML;RBX1;1
PML;PIN1;1
PML;UHRF1;1
PML;HIPK2;1
PML;TOPORS;1
PML;IKBKE;1
PML;ZMYM2;1
PML;SLC1A2;1
PML;ORF23;1
PML;WRN;1
PML;IER3;1
PML;RAD51;1
PML;CHEK2;1
PML;SYNE2;1
PML;MAPK3;1
PML;MAPK1;1
PML;SIAH2;1
PML;MYC;1
PML;UL123;1
PML;ARID3A;1
PML;RUNX3;1
PML;RUNX2;1
PML;PKM;1
PML;CSNK2A3;1
PML;PLCG1;1
PML;ELF4;1
PML;BCL2;1
PML;AURKA;1
PML;SIRT1;1
PML;TP63;1
PML;NFATC1;1
PML;FAS;1
PML;MTOR;1
PML;CSNK1D;1
PML;EZH2;1
PML;SUZ12;1
PML;ECT2;1
PML;MAPK7;1
PML;CDK1;1
PML;CDK2;1
PML;CDK6;1
PML;RNF111;1
PML;LMNA;1
PML;HDAC6;1
PML;HDAC11;1
PML;RNF125;1
PML;KAT6A;1
PML;PSMA3;1
PML;CASP8AP2;1
PML;ADH1B;1
PML;NFKB1;1
PML;PLSCR1;1
PML;SH3GL1;1
PML;smt3;1
PML;GLIS2;1
PML;JAK1;1
PML;ATF7IP;1
PML;ATXN1;1
PML;HTT;1
PML;EHMT2;1
PML;ATRX;1
PML;H3F3A;1
PML;HIRA;1
PML;ASF1A;1
PML;NCOA2;1
PML;EGFR;1
PML;RPL5;1
PML;RBL2;1
PML;E2F4;1
PML;TBX3;1
PML;TBX2;1
PML;PYCARD;1
PML;SKIL;1
PML;SENP1;1
PML;Senp2;1
PML;SNX11;1
PML;RFPL4B;1
PML;FHL3;1
PML;ACOT8;1
PML;Per2;1
PML;PER2;1
PML;NTRK1;1
PML;TCF7L2;1
PML;IFI16;1
PML;PARK7;1
PML;DNM2;1
PML;KRAS;1
PML;CASC5;1
PML;FIP1L1;1
PML;DSN1;1
PML;SQSTM1;1
PML;PLOD3;1
PML;HOMER3;1
PML;ATP5J2;1
PML;TOMM20;1
PML;HMGXB4;1
PML;WDR5;1
PML;INTS7;1
PML;TCTN3;1
PML;UQCRQ;1
PML;TBC1D14;1
PML;COLGALT1;1
PML;SFXN3;1
PML;DPH7;1
PML;C1QTNF6;1
PML;NANP;1
PML;EME1;1
PML;GOLGA6A;1
PML;TIMM23;1
PML;Rbm8a;1
PML;Espl1;1
PML;MAP1LC3B;1
PML;GATA1;1
PML;STAT1;1
PML;STAT2;1
PML;NACC1;1
PML;PPARGC1A;1
PML;NR1I3;1
PML;CDKN2A;1
PML;USP11;1
PML;NF1;1
PML;TUBA3C;1
PML;GOPC;1
PML;TULP3;1
PML;KLHL40;1
PML;NDUFS1;1
PML;TRIML2;1
PML;WDR45B;1
PML;NDUFA2;1
PML;RNF123;1
PML;PADI3;1
PML;ARHGEF16;1
PML;CDH19;1
PML;SPTA1;1
PML;TRIM25;1
PML;TRIM22;1
PML;CIITA;1
PML;CACUL1;1
PML;PCBP1;1
PML;TES;1
PML;ZNF451;1
PML;EGLN3;1
PML;TRIB3;1
PML;KPNA4;1
PML;E6;1
PML;EIF3K;1
PML;ESR2;1
PML;DCPS;1
PML;TP53BP1;1
PML;BRCA1;1
PML;MDC1;1
PML;SP3;1
PML;TET2;1
PML;BMP7;1
PML;Hipk2;1
PML;GBAS;1
PML;DNAJC11;1
PML;HADHB;1
PML;VDAC2;1
PML;VDAC3;1
PML;APEX1;1
PML;MAD1L1;1
PML;PAK7;1
PML;XRCC1;1
PML;CBFB;1
PML;PLEKHA4;1
PML;FANCD2;1
PML;E7;1
PML;BUB3;1
PML;nsp6;1
PML;ERCC6;1
PML;NEK4;1
PML;KIF14;1
PML;KIF20A;1
PML;BRD1;1
PML;BRD8;1
PML;PHIP;1
PML;TRIM66;1
PML;AIM2;1
PML;PYHIN1;1
PML;HULC;1
PML;NUPR1;1
PML;BRD4;1
PML;Apc2;1
PML;CASP8;1
PML;RIN3;1
PML;DNAJB1;1
PML;DDX58;1
PML;LMNB1;1
PML;MAP1LC3A;1
PML;FXR1;1
PML;NAA40;1
PML;C3orf52;1
PML;XIAP;1
PML;TRIM52;1
PML;BIRC2;1
PML;CALM1;1
PML;S100B;1
PML;S100A2;1
PML;CALML3;1
PML;TNNC2;1
PML;TMED7;1
PML;USF1;1
PML;PRMT8;1
PML;SSUH2;1
PML;ZNF784;1
PML;TUBB3;1
PML;HIST1H4A;1
PML;KMT2A;1
PML;NSMCE2;1
PML;SMC5;1
PML;SMC6;1
PML;TERF2;1
PML;APP;1
PML;MORC3;1
PML;FBXW7;1
PML;PTPN11;1
PML;E2F3;1
PML;SIRT6;1
PML;HNF4A;1
PML;UBC;1
PML;YEATS2;1
PML;C11orf30;1
PML;ZNF609;1
PML;RMI1;1
PML;BLM;1
PML;SETX;1
PML;SENP6;1
PML;SIMC1;1
PML;SLX4;1
PML;SMTN;1
PML;ZMYM1;1
PML;UBN1;1
PML;ZBTB33;1
PML;RAD54L2;1
PML;NNMT;1
PML;PPIL2;1
PML;PIAS3;1
PML;ZNF280B;1
PML;EP400;1
PML;DHX38;1
PML;TLK2;1
PML;SBNO1;1
PML;MED1;1
PML;DGCR14;1
PML;NOSIP;1
PML;RBM12;1
PML;GPKOW;1
PML;LIN54;1
PML;KIF18A;1
PML;UBN2;1
PML;PRPF3;1
PML;TRIM33;1
PML;KDM3B;1
PML;ZNF608;1
PML;ERCC3;1
PML;SLU7;1
PML;GTF3C4;1
PML;PAPOLG;1
PML;SLX4IP;1
PML;UIMC1;1
PML;RTFDC1;1
PML;PPP1R10;1
PML;NBN;1
PML;POLK;1
PML;ZZZ3;1
PML;RBM22;1
PML;BCOR;1
PML;GMEB2;1
PML;RNF169;1
PML;PHF3;1
PML;CXorf56;1
PML;PIAS4;1
PML;SMCHD1;1
